Author,Comment,Timestamp
@mennashaban1654,Well organized,2024-03-30T10:25:17Z
@ShabanaKhan-qp7jd,Having heard your speech I felt glad such a nice message the way you explained awesome,2024-03-29T20:04:17Z
@stephaniesantana3211,"My strategy is giving zero f's with a genuine cherry smile😁☺️ You fall in the trap of taking things personally is because honestly...most of us   want to ppl please and we are easily bruised. I'm trying to work on myself... constantly but, I'm still learning control too🤣😭",2024-03-29T13:11:37Z
@anwarsolomon6389,Very good context ❤❤,2024-03-29T13:00:52Z
@stegoshm311,"This is crazy! I was about to argue with my dear friend just because i was annoyed by her reaction to some unfair situation that happened to me, I was soo pissed off because she reacts like it’s not of a big deal and it hurts me. But now I feel much better, thank you so much ❤️‍🩹 We’ve been friends for 11 years 🥴 I guess may be she’s tired of me, I need to be more observant and calm to communicate properly 🫥 May be she’s quietly going through something too, right",2024-03-29T09:37:13Z
@noshpans,SUPER,2024-03-29T05:40:22Z
@rameensh.20,"if i am always looking for their intentions and trying to be understanding, who will look for mine?",2024-03-28T18:38:37Z
@BarnaliRva,"actually, sometimes it's not only you who take it as ego.. sometimes it's like why always you have to stay alone and suffer on yourself, you just need a shoulder to cry on or you just need someone with whom you can connect.. it's exhausting to put all the blame on yourself. you were with them whenever they needed you or even if they didn't but you know how it feels to suffer.. but the other person is not like you which is fair enough to understand that not everyone can be like you.. but still, it hurts and take it personally",2024-03-27T14:01:53Z
@alone1315,"Hi Fedrik, It was an endearing presentation and post watching this people will respiration from taking things personally",2024-03-27T03:52:51Z
@hafsasheikh7469,Last sentence hit me so badly. ❤,2024-03-27T02:24:04Z
@ddkarth,watching this whenever something bothers me has helped me deal with things so much better. great perspective to have :),2024-03-26T20:15:16Z
@AbdullahKassha,👍👌,2024-03-25T19:06:50Z
@ALL_I_KNOW_1172,Bro just explained the best part of dealing our life!!! It was awesome,2024-03-23T13:58:58Z
@rashmikawal470,Social media,2024-03-23T08:50:58Z
@rashmikawal470,Must watch😊,2024-03-23T08:47:16Z
@Lostsoul7899,❤😊,2024-03-23T07:24:53Z
@tesskennedy4959,"Did I simply not get this talk?!? 
Repetition",2024-03-23T04:33:22Z
@Growupkid790,"How not to take things personally
.Its not about me they just want to be right",2024-03-23T00:14:05Z
@jeffery4172,This is a real struggle for me. Taking things personally causes unnecessary anger and frustration. It’s tiring I think,2024-03-22T00:15:59Z
@tokyorendezvous,"whenever i take things personally, i watch this video. trying to trust my process and this helps a lot",2024-03-21T21:39:41Z
@yvonnedogbatsey9160,I love this.,2024-03-21T18:11:51Z
@Nevzenski,I'll just leave this comment so I can watch it again,2024-03-21T11:39:47Z
@crossiant271,very inspring to me as somenoe who always overthinks and takes things way too personally. watching this vid taught me a lesson about not prioritizing my feelings over the actual facts when things trigger my nerves.,2024-03-21T05:26:20Z
@tech_guy_kay,done!,2024-03-20T22:40:49Z
@pranjalm1238,After seeing this video I started to wonder which jobs would help me learn not to take things personally,2024-03-20T15:54:15Z
@abakardjibrineabakaradoum2151,"why not to take things personally when people look down upon you for example one day i called a friend while he was at work he didn't pick up his cellphone until after three days later, when i was passing by and waived at him while chatting in the street so, he recalled that and called me in the evening so; i took the matter personally i didn't answer his phone call purposely. I THINK if you don't take things personally, people will not value you at some point.",2024-03-19T10:27:13Z
@janmuhlfeit7342,great,2024-03-17T09:26:22Z
@ezycuberz4563,Bro really took it personally when that dude said that to his face ☝️😭,2024-03-16T09:20:25Z
@liana_hyan,"Isn't it funny that I took personally that this video was in my recommended content list XD 
I think most of the things he mentioned should be considered in school for children who don't really understand their worth can be easily targeted by bullies and actually believe in everything bullies say when you are confident in life and appreciate your flaws and strengths. No criticism will bother you. No appreciation will make you excited. You become free of the influence that other people have on you.",2024-03-16T09:15:54Z
@doba.21,"I'm on a journey to not taking things personally myself, and i really undertood what the speaker said when he talked about Ego being the problem. It is awful the lengths people will go to maintain the integrity of their egos. On the same note, it is easy to manipulate such people just by inflating their egos. Arrogance is a by-product.",2024-03-16T08:00:35Z
@Janvi-Pawar,loved the ted talk.,2024-03-15T15:01:07Z
@vedikakushte5167,"Thankful for this video ❤❤
Even when we are aware about these things, sometimes it is just difficult to keep calm & let things go.",2024-03-15T12:32:51Z
@SaoudAhmed-r1i,Great show!,2024-03-15T10:45:58Z
@liamspear9282,Would love to watch this but that microphone squeel is intense!,2024-03-14T19:25:41Z
@honeybunnysue,Would be SO MUCH better without the whistles and ads! They really  ruin it,2024-03-14T15:25:54Z
@vking4535,One of the best Ted Talks. Thoughtful content. Amazing delivery. Kudoes.,2024-03-14T15:14:02Z
@namakulajennifermrs.bulega2941,"I am this kind of person who hates being critised,this is my biggest weakness
Help me God
i just end up quitting my jobs when i realise people don't like me",2024-03-14T14:59:06Z
@goodneighbour1280,❤,2024-03-14T09:28:09Z
@honeyred_sun,I love this man (I just realized of his existence 10 minutes ago),2024-03-13T21:23:20Z
@rajdeepsarkarblogs4079,Thank you so much. 🙏,2024-03-13T20:44:11Z
@dexteremrit3130,"“People may attack you, criticise you, or ignore you. They can crumple you up with their words, spit you out, or even walk all over you. But remember, whatever they do or say, you will always keep your value.”",2024-03-13T15:10:31Z
@nad5340,the talk sucks!!,2024-03-12T20:12:21Z
@aishazahid7177,"There’s a constant beep in the video that annoys a lot 
I don’t know if others have noticed or not 
Anyhow loved the video <3",2024-03-12T15:26:07Z
@stevenjames3455,"A wonderful speech and certainly an important lesson in which I see great potential. Many of the people I see, hear, or interact with daily, especially in the U.K., show signs of low self-esteem and so indeed take things personally, which makes me sad. We should be taught from childhood to manage our emotions and see our value. 

Something I'd like to add to this speech, however, is that we should also actively recognise some of the mentioned behaviours from others as unacceptable. Honking the horn at another driver, shouting slurs, making personal remarks, etc. out of anger or other uncontrolled emotion suggests that the person themselves is struggling with taking things personally and managing emotion, thus directing it violently towards the person they deeply believe is causing their pain. That is anti-social, and no human being deserves to, or must, receive that from any other. We should be looking inwards, having compassion for ourselves and soothing our inner child before acting. 

It makes me so happy to see videos like this in circulation with 25,000+ comments and 580,000+ likes and, as another user suggested, we should be making space for these lessons in schools! I've seen the outcome first-hand when we do not and I believe it would make all the difference. 

Thank you Frederik for your words and I hope everyone reading knows their worth, has compassion for themselves and continues to, or starts to, do what they truly love. So long as we respect others and do not attempt to take away their light, we all deserve to take up space in this world. Have a wonderful day!",2024-03-12T13:31:37Z
@An-ow2kz,"His explaination is too superficial, not helpful at all",2024-03-12T09:56:51Z
@NadeshNgee,I always take things personally and is full of negativity,2024-03-11T12:51:30Z
@NadeshNgee,So inspiring,2024-03-11T12:51:04Z
@waterkins,husnudzon is what we need now hahaha,2024-03-11T07:47:37Z
@spenagon,All these theories of emotional intelligence try to convince us that we should accept rudeness and disrespect as normal.,2024-03-10T13:31:49Z
@Tio_Hat,"I transalted and resumed a little bit of the context in spanish, everything you wanna put in this, answer with a comment please.

Cómo no tomar las cosas personalmente.

Frederik Imbo (Un referee) plantea que, cuando tomamos algo personalmente muchas veces es a causa de nuestro EGO, esto divide en dos caminos nuestras futuras estrategias.
Podemos ser felices o estar en lo correcto, en el entendimiento y comprensión de lo que nos dice otra persona aveces tenemos que plantearnos la primer estrategia, “¿Está hablando acerca de mí?” Quizá no está hablando de mí, debemos ver la intención de la otra persona, “¿Está tratando de discutir un argumento o ganar una discusión?, dependiendo de eso debería constituir mi respuesta.
La segunda alternativa es que, en efecto estén hablando de mí, en ese caso debo iniciar el planteo de “¿Cómo me siento respecto a este hecho de mi personalidad?”, El pensamiento final que Frederik nos deja es “No dejes que tu valor decrezca por la inhabilidad de alguien para poder verlo”.",2024-03-09T20:02:49Z
@soukaina9999,❤❤❤,2024-03-09T18:57:33Z
@valeryrubirosalesvalladare2480,It is incredible the amount of negative thoughts that cross our minds on a day.,2024-03-09T15:54:21Z
@Drshahidamin,imagine the thoughts of a overthinking person per day,2024-03-09T13:09:56Z
@Chichi-mo2pc,Jesus just said this to me the other day in the Bible.❤,2024-03-08T21:55:47Z
@turulszervac1714,This was a very insightful and useful TedTalk. I never expected to be this impressed. I also loved the metaphor you showed at the end.,2024-03-08T08:35:01Z
@faithshakoor8276,Amazing. Thank you.,2024-03-08T01:44:45Z
@rubayetratul440,"The match ended in 17 min ref you said it was 18 ,ARE YOU BLIND!!!!!!!!",2024-03-07T16:35:18Z
@robin5069,This is what religion should teach us: “be nice and don’t take things personally”,2024-03-07T12:33:43Z
@mikexf1647,"I really like all the platitudes masquerading as knowledge.
As allways.
Bye Ted talk.",2024-03-06T23:45:59Z
@windy6020,❤,2024-03-06T17:28:43Z
@aaronbautista265,That ending was poetic,2024-03-06T15:45:06Z
@Ace_is_Lost,"8:00 Shift your focus from ""Me"" to ""We"". Sometimes,understanding other's perspective solves all the problems.",2024-03-06T13:32:17Z
@Ace_is_Lost,"5:43 Best Line,""Do you want to be Right ✔️or Do you want to be Happy 😃.",2024-03-06T13:29:14Z
@Ughhhavery,"I literally thought of this , and this video showed up",2024-03-05T22:38:29Z
@RangeDayDuo,Powerful lesson at 16:10.,2024-03-05T16:55:41Z
@becauseimhappii,This was soooo good!! Thank you- and just at the right moment in time that I needed to hear it! 🙏✨,2024-03-05T12:09:14Z
@damolafemi7074,How he end it all speake alot 😮😮😮😮😮,2024-03-03T19:19:31Z
@Love-dd5yi,"Great to listen u, u jst presented it in a very effective nd less technical way.....",2024-03-03T15:17:42Z
@Majjjsmhi,Just Wow,2024-03-03T00:13:54Z
@balajiuppu2682,"Just think before you are taking things personally ""it is not about me"" 🧡🧡✊✊",2024-03-02T16:10:11Z
@arunkumarpakkurthi5379,You explanation simply super 😮,2024-03-02T15:51:20Z
@mikaellacatanaoan4952,"AAAAA I LOVE TED TALKS, the ending is the best, thank youuu !!",2024-03-02T14:30:29Z
@Eagle-ur7eu,"What ever people do toward you, it won't reduce your value.thank you for your encouraging message sir. Excellent. God bless you.",2024-03-01T23:47:37Z
@Muzansolos11,"I never thought I'd ever watch a TED talk, but I realize that I be hurting myself because I really take things personally with the people that I love. Thank you, my life will be so much easier.",2024-03-01T22:26:54Z
@animeedit56312,why am i here,2024-03-01T16:13:55Z
@pfikurum,"Very great speech, and I learned a lot! Good timing though, that I'm having a hard time with my so-called ""family"", but I still holding myself on.",2024-03-01T10:04:48Z
@nopainnogain5660,"I was thinking always that how to come over on taking all things personally but today I watched this video and now I feel that if I do practice, I can get rid of these things
Thanks a lot ❤I feel like I've read the whole book",2024-02-29T16:40:03Z
